backtest,total_trades,average_win,average_loss,average_annual_return,drawdown,expectancy,net_profit,sharpe_ratio,loss_rate,win_rate,profit_loss_ratio,trade_frequency,total_trades_2,average_win_2,average_loss_2,annual_return,net_profit_2,sharpe_ratio_2,loss_rate_2,win_rate_2,profit_loss_ratio_2,trade_frequency_2,compounding_annual_return,alpha,beta,annual_standard_deviation,annual_variance,information_ratio,tracking_error,treynor_ratio,total_fees,probabilistic_sharpe_ratio,estimated_strategy_capacity,lowest_capacity_asset,sortino_ratio,portfolio_turnover,total_orders,start_equity,end_equity
embedded_backtest_6069927bb01e9b88eb96ea47368efe79.html,,,,,4.6,0,,,,,,,2,17.2,0,,17.19,0.451,0,100,0,,2.024,0,0,0.032,0.001,0.451,0.032,0,,1.329,,,,,,,
embedded_backtest_88178608c2a4125c9bae143ac9bb3969.html,,,,,26.7,-0.001,,,,,,,410,2.48,-1.96,,-5.551,0.01,56,44,1.26,,-0.441,-0.001,0.018,0.089,0.008,-0.561,0.169,0.052,,0.001,,,,,,,
embedded_backtest_7938ff53b8749f1efd1b920954a7072c.html,,,,,1.2,-0.137,,,,,,,797,0.01,-0.02,,-0.949,-1.643,47,53,0.63,,-0.836,-0.006,0.002,0.004,0,0.103,0.189,-2.326,,0.009,,,,,,,
embedded_backtest_8ae60b814247fb6a95679ec7d48ed78e.html,,,,,3.8,-0.12,,,,,,,78,0.26,-0.25,,-1.129,-0.125,57,43,1.05,,-0.23,-0.006,0.047,0.012,0,-0.538,0.171,-0.032,,0.12,,,,,,,
embedded_backtest_919b8697b0d6a6fe3ea3a6d6cb1f3f96.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1.69,0.181,0,,0,,,,,,,
embedded_backtest_e2db7f39a19e4e8ebb4a93453133ead5.html,,,,,95.2,-1,,,,,,,965,0,-0.66,,-95.157,-0.369,100,0,0,,-100,0.434,-4.107,2.709,7.339,-0.49,2.752,0.243,,0,,,,,,,
embedded_backtest_5acc0be61ae9b3fc82a3ff1809445206.html,,,,,2.8,-1,,,,,,,14,0,-0.38,,-2.632,-2.395,100,0,0,,-5.247,0,0,0.015,0,-2.395,0.015,0,,0.115,,,,,,,
embedded_backtest_43c2734dc1884b797ef81eefa9774dde.html,,,,,33.9,0.502,,,,,,,470,3.81,-2.82,,1636.813,10.783,36,64,1.35,,1640.783,8.71,5.08,0.901,0.812,11.34,0.839,1.913,,97.847,,,,,,,
embedded_backtest_0c7acfe4ce2ecef87ada95fe1742ebe6.html,,,,,57.6,-0.105,,,,,,,1643,0.12,-0.24,,-21.022,-0.215,40,60,0.5,,-14.163,-0.075,0.859,0.289,0.083,-0.31,0.25,-0.072,,3.424,,,,,,,
embedded_backtest_42b6771f7058edcc67d6a9d460bbdcb3.html,,,,,70.2,-0.046,,,,,,,10838,0.39,-0.33,,-62.654,-0.546,56,44,1.17,,-28.627,-0.265,1.04,0.309,0.096,-1.185,0.22,-0.162,,0.049,,,,,,,
embedded_backtest_35b1c9e9cfc58f20a6f4eb9f733597b7.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0.441,0.2,0,,0,,,,,,,
embedded_backtest_f49564ebf703d074b549fd00a070ff56.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0.047,0.173,0,,0,,,,,,,
embedded_backtest_67ad10348e8795de08f5abba98a9849c.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-6.593,0.034,0,,0,,,,,,,
embedded_backtest_aa97f388e76e4a79adae0f5d7a6748b3.html,,,,,5.2,0.305,,,,,,,6366,0.01,0,,6.897,1.323,43,57,1.27,,29.905,-0.272,0.972,0.163,0.027,-2.505,0.114,0.223,,54.826,,,,,,,
embedded_backtest_d9623bb6b7ef2c1277174e73d0b7c84f.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.395,0.209,0,,0,,,,,,,
embedded_backtest_9f5b0f1804301e672df47fbb9fd7c8f0.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,,,,
embedded_backtest_2bde1d26a7fbdce61071936885f66bad.html,,,,,56.5,0,,,,,,,93,0,0,,333.517,0.359,0,0,0,,6.605,0,1.027,0.167,0.028,0.33,0.005,0.058,,0.009,,,,,,,
embedded_backtest_7eef253f548e8e805221872205a580ca.html,,,,,7.3,-0.494,,,,,,,52,1.31,-0.57,,-7.132,-3.431,85,15,2.29,,-50.227,-0.45,0.356,0.112,0.012,-3.535,0.162,-1.076,,2.584,,,,,,,
embedded_backtest_7dfdb52dbb19931728a29113dc4d8b4c.html,,,,,4.1,0.426,,,,,,,107,1.89,-1.47,,37.06,1.28,38,62,1.29,,6.386,0.046,-0.018,0.035,0.001,-0.344,0.164,-2.501,,76.46,,,,,,,
embedded_backtest_bb8d59511940df0f28fd43aace1be6ba.html,,,,,14.6,1.064,,,,,,,9098,0.01,-0.01,,29.247,0.239,42,58,2.56,,1.033,-0.001,0.125,0.032,0.001,-0.411,0.144,0.061,,0,,,,,,,
embedded_backtest_5fc9d69449d45a9e6fb2478d730e6198.html,,,,,0.7,-0.544,,,,,,,1664,0,0,,-0.438,-0.733,77,23,1.01,,-0.436,-0.003,-0.001,0.004,0,-0.157,0.128,3.761,,1.936,,,,,,,
embedded_backtest_a5edfd89c461071e44995133ac34fe7b.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,,,,
embedded_backtest_94975b0b63420d701c6d29753d40cef8.html,,,,,43.2,0.081,,,,,,,349,1.67,-3.23,,43.562,0.471,29,71,0.52,,12.986,0.155,-0.099,0.314,0.098,0.183,0.388,-1.498,,13.825,,,,,,,
embedded_backtest_9d717ccfc6da45daa3477d6d00833b47.html,,,,,10.4,-0.009,,,,,,,1890,0.23,-0.24,,-2.595,-0.046,50,50,0.97,,-0.263,-0.001,-0.004,0.03,0.001,-0.655,0.148,0.382,,0.003,,,,,,,
embedded_backtest_4cbe4a26e0e810a33e16232a066920c2.html,,,,,66.3,-0.167,,,,,,,492,0.75,-0.38,,-60.181,-0.725,72,28,1.97,,-80.897,-0.448,1.672,0.74,0.548,-0.72,0.671,-0.321,,3.196,,,,,,,
embedded_backtest_faed8a6fe99e938fdb5ced51556e9b58.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.408,0.186,0,,0,,,,,,,
embedded_backtest_36f07a713f605ba7b8086a183c7287aa.html,,,,,66.7,0.073,,,,,,,7212,0.33,-0.31,,-1.128,0.08,48,52,1.07,,-0.063,0.041,-0.373,0.166,0.027,-0.232,0.269,-0.036,,0,,,,,,,
embedded_backtest_3fb9310ea74a086a345b3be48946a292.html,,,,,79,0.069,,,,,,,894,2.68,-2.16,,19.157,0.166,52,48,1.24,,1.777,0.038,-0.028,0.21,0.044,-0.243,0.257,-1.266,,0.075,,,,,,,
embedded_backtest_9cdd378aef62d9dc3643eaf4affeea2b.html,,,,,4.2,0,,,,,,,2,0,0,,-3.508,-1.811,0,0,0,,-17.056,-0.033,0.208,0.056,0.003,1.107,0.204,-0.485,,5.657,,,,,,,
embedded_backtest_84c37813807ae78236154a0659b80c7b.html,,,,,31.8,0.048,,,,,,,1610,0.15,-0.25,,-6.63,-0.039,35,65,0.6,,-19.712,0.016,1.006,0.509,0.259,0.033,0.462,-0.02,,24.409,,,,,,,
embedded_backtest_d3c9e53fee5f6e1f015a99aec8dabb79.html,,,,,98.8,0.067,,,,,,,447,10.3,-5.73,,-60.342,0.106,62,38,1.8,,-8.876,0.041,0.098,0.476,0.227,-0.095,0.493,0.517,,0.033,,,,,,,
embedded_backtest_dbe036f4e078f41acca25d273efc7ec6.html,,,,,24.8,-0.486,,,,,,,77,0.15,-0.51,,-3.116,0.216,60,40,0.29,,-12.735,0,0,0.683,0.466,0.216,0.683,0,,32.308,,,,,,,
embedded_backtest_50b407c5a583cad003fc41117c9ae434.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,,,,
embedded_backtest_1734c538616c01954fbb80fdbf7f35b7.html,,,,,4.1,0,,,,,,,1,0,0,,-2.626,-2.833,0,0,0,,-85.672,-0.484,0.713,0.285,0.081,-2.821,0.126,-1.132,,22.723,,,,,,,
embedded_backtest_9f3bf578e581bcb1f67be54e97903897.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,,,,
embedded_backtest_7ee13d3db716998519ce64aa9ede2120.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.47,0.16,0,,0,,,,,,,
embedded_backtest_eea7bd46f227b7ba95d2e2e6d48f8d8a.html,,,,,41.2,1.674,,,,,,,1003,10.71,-0.24,,729.842,0.857,94,6,45.19,,21.196,0.09,0.688,0.19,0.036,0.342,0.169,0.237,,20.883,,,,,,,
embedded_backtest_dda70352e89aca7397fcb063559d717c.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0.904,0.065,0,,0,,,,,,,
embedded_backtest_31a0da24fe750b6c4edae8fefad906c7.html,,,,,9.4,0.081,,,,,,,23,2.82,-2.87,,9.586,0.47,45,55,0.98,,9.558,0.122,-0.243,0.172,0.03,-0.228,0.38,-0.333,,25.307,,,,,,,
embedded_backtest_c4e4d8d1cd31c500ae9e350b229d6e22.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,,,,
embedded_backtest_1f524033c4fa873e5cb77bd836eb4059.html,,,,,1.1,0,,,,,,,1,0,0,,0.846,6.514,0,0,0,,93.225,-0.265,0.496,0.11,0.012,-11.27,0.112,1.45,,67.535,,,,,,,
embedded_backtest_749daf426f427db06279dd4ecdfcc863.html,,,,,13.2,-0.207,,,,,,,600,0.36,-0.19,,-11.54,-3.032,72,28,1.87,,-86.067,-0.215,1.148,0.251,0.063,-1.634,0.175,-0.663,,2.338,,,,,,,
embedded_backtest_dd63eb068a9a647071aadf4cf65263f3.html,,,,,0,0,,,,,,,1,0,0,,-0.028,-5.236,0,0,0,,-0.457,-0.002,0.003,0.001,0,2.528,0.147,-1.003,,2.931,,,,,,,
embedded_backtest_b94a1bd7431162163d75adb2946fef05.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-2.087,0.209,0,,0,,,,,,,
embedded_backtest_dc64a8aab8b607a49d638515c786950d.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-10.621,0.055,0,,0,,,,,,,
embedded_backtest_ab3c496f886f90487e707b31ba020681.html,,,,,0.3,-0.97,,,,,,,272,0.01,0,,-0.306,-15.538,99,1,2.64,,-24.366,-0.197,-0.051,0.015,0,-13.628,0.059,4.406,,0,,,,,,,
embedded_backtest_29316440efb6a9df7376381867a70e6f.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0.87,0.125,0,,0,,,,,,,
embedded_backtest_393ec9ed0a4b0613e0f2ebe08bbfc5cd.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,,,,
embedded_backtest_fa0cfdc023c893e22ae1f14faf258d09.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,5.754,0.071,0,,0,,,,,,,
embedded_backtest_911c90c155d128259f525a701189b506.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.464,0.162,0,,0,,,,,,,
embedded_backtest_4b66eee44108323b64229144c548d0e5.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-2.817,0.069,0,,0,,,,,,,
embedded_backtest_2fd28635dede723e4061764bb6c69f2c.html,,,,,1.3,110.103,,,,,,,13,33.16,-0.25,,429.014,2.58509101503133e+21,17,83,132.32,,7.92281625142643e+28,9.43125919229388e+21,4.688,3.648,13.31,2.61427611955549e+21,3.608,2.01168279070947e+21,,100,,,,,,,
embedded_backtest_6286498451defa2b8570397d88928dc1.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0.557,0.202,0,,0,,,,,,,
embedded_backtest_beaae8ea62c6c5e9d84f124b78b95aec.html,,,,,6.6,0,,,,,,,32,0.25,0,,-1.906,-0.17,0,100,0,,-1,-0.012,0.211,0.037,0.001,-0.246,0.13,-0.03,,2.563,,,,,,,
embedded_backtest_ac8b390bc9bc57938fa9fd5ee445d8ae.html,,,,,1.5,0,,,,,,,5,0,0,,-0.442,-0.252,0,0,0,,-0.215,-0.002,0.008,0.006,0,-0.278,0.16,-0.193,,1.897,,,,,,,
embedded_backtest_af1de3066d3f4f5415b4c66289f3dfa9.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.397,0.206,0,,0,,,,,,,
embedded_backtest_cc652bf58e1864bdaa013613ad5cc628.html,,,,,11.3,0,,,,,,,3,4.35,0,,12.318,10.089,0,100,0,,831.509,4.826,0.66,0.456,0.208,12.568,0.393,6.979,,76.992,,,,,,,
embedded_backtest_38d2ee4b26c57377a901dca6a3de342e.html,,,,,0,0,,,,,,,3,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,,,,
embedded_backtest_25470d2058f61a16dd97b4a9914f3a16.html,,,,,2,-1,,,,,,,4,0,-0.79,,-1.575,-4.905,100,0,0,,-61.935,-0.509,0.147,0.112,0.013,-1.367,0.203,-3.726,,1.125,,,,,,,
embedded_backtest_ee25ab2b8ea0941e5708621a7ba6e7e2.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-6.935,0.136,0,,0,,,,,,,
embedded_backtest_e90ab1e43ee4cc763dcea9bd3b561165.html,,,,,22.5,0,,,,,,,3,0,0,,-3.146,-0.025,0,0,0,,-2.108,0.001,0.806,0.152,0.023,0.03,0.062,-0.005,,6.579,,,,,,,
embedded_backtest_d17c3a9a05ef53fc3fd860ea92c2d4da.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0.061,0.182,0,,0,,,,,,,
embedded_backtest_7b1b43ff5d19ce19a6da51853ee3608c.html,,,,,28.6,0.412,,,,,,,1564,0.3,-0.33,,184.016,0.633,26,74,0.9,,7.151,0.026,0.338,0.083,0.007,-0.199,0.127,0.155,,3.762,,,,,,,
embedded_backtest_b0a1e3464365de014c31675a9c2405d7.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0.401,0.09,0,,0,,,,,,,
embedded_backtest_057f9f12b0086adaa734b44467373cb6.html,,,,,0.9,-0.629,,,,,,,15,0.03,-0.23,,-0.891,-9.51,67,33,0.11,,-55.806,-0.368,0.52,0.056,0.003,-4.204,0.052,-1.016,,0,,,,,,,
embedded_backtest_22ab59b1bfb032e345b4e98d62184a44.html,,,,,7.5,0.055,,,,,,,644,0.1,-0.12,,5.293,0.564,41,59,0.8,,5.278,0.041,-0.011,0.069,0.005,-0.446,0.289,-3.491,,29.639,,,,,,,
embedded_backtest_21658fe0d80d56f3ff1d42857cf815d9.html,,,,,5.6,-0.002,,,,,,,9413,0.08,-0.16,,5.335,0.212,33,67,0.48,,1.044,0.004,0.032,0.037,0.001,-0.689,0.156,0.248,,1.682,,,,,,,
embedded_backtest_89a540d865976a93474f1cd43c811c2f.html,,,,,0.8,-0.046,,,,,,,236,0.09,-0.06,,-0.341,-0.067,62,38,1.5,,-0.028,-0.001,0.004,0.003,0,-0.637,0.146,-0.054,,0,,,,,,,
embedded_backtest_b9d7c23725d9396268bbfefb9a1f3436.html,,,,,0,0,,,,,,,6,0.01,0,,0.016,1.293,0,100,0,,0.124,0.001,0.002,0.001,0,1.274,0.141,0.365,,55.301,,,,,,,
embedded_backtest_a19a59ed5b74553a01b491a5ff04f2df.html,,,,,26.7,0.423,,,,,,,607,0.7,-0.96,,255.214,0.65,18,82,0.74,,9.393,0.022,0.463,0.108,0.012,-0.29,0.116,0.152,,5.074,,,,,,,
embedded_backtest_5241e21999cd6c3f5adffa642ade1c55.html,,,,,12.4,0.025,,,,,,,4773,0.12,-0.1,,14.754,0.536,54,46,1.24,,7.811,0,0,0.112,0.012,0.536,0.112,0,,21.585,,,,60.38,,,
embedded_backtest_b3a961d9f31ac01bf427ed1a22355ba4.html,,,,,2.8,0,,,,,,,12,0,0,,-0.201,-0.03,0,0,0,,-0.202,-0.024,0.155,0.031,0.001,-2.665,0.056,-0.006,,10.864,,,,,,,
embedded_backtest_e80ca173886f5d50a09b9c96fe712a2c.html,,,,,0.1,0,,,,,,,56,0.01,0,,0.29,11.994,0,100,0,,2.394,0.017,-0.001,0.001,0,-4.043,0.135,-14.626,,99.998,,,,,,,
embedded_backtest_6c742b9f1009a5f7076f82877d3c97dd.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,,,,
embedded_backtest_9b409396d6313f16262b5babea512a7c.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0.557,0.202,0,,0,,,,,,,
embedded_backtest_c2cebf0960e5e44e64f58624755e51fb.html,,,,,6.9,1.461,,,,,,,92,0.85,-0.22,,16.003,1.176,49,51,3.81,,7.708,0.037,0.287,0.046,0.002,-0.066,0.084,0.187,,59.153,,,,,,,
embedded_backtest_608333cb7eef531fccd1245dcf0b668e.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.585,0.153,0,,0,,,,0,,,
embedded_backtest_b7fe1e2c2d0945d8c84577dab5fdabc3.html,,,,,51.7,0.728,,,,,,,149,15.05,-4.7,,437.244,0.865,59,41,3.21,,38.432,0.319,0.589,0.426,0.182,0.678,0.419,0.625,,22.955,,,,,,,
embedded_backtest_3719f682a1dc238e3ac228f8b753b62a.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.462,0.119,0,,0,,,,,,,
embedded_backtest_abedbe47f4edc860f360212154e8da70.html,,,,,1.5,0,,,,,,,7,0.58,0,,3.415,3.821,0,100,0,,48.493,0,0,0.087,0.007,3.821,0.087,0,,78.916,,,,,,,
embedded_backtest_4cae2f3a0ac1a8400a69225573c30f4d.html,,,,,18.2,0.031,,,,,,,232,1.04,-1.05,,2.19,-0.818,48,52,0.99,,105.196,0,0,0.982,0.965,-0.818,0.982,0,,28.183,,,,,,,
embedded_backtest_e07f1b2f8299adce283a49dbbf214da1.html,,,,,8.1,-0.049,,,,,,,2359,0.13,-0.07,,-4.244,-0.693,66,34,1.82,,-8.213,-0.049,0.276,0.078,0.006,-0.25,0.149,-0.196,,7.163,,,,,,,
embedded_backtest_f3b51db3fad7a84d49057ddf965c08ad.html,,,,,1.6,-0.112,,,,,,,795,0.03,-0.03,,-1.523,-0.659,56,44,1.02,,-0.764,-0.005,0.003,0.008,0,-0.228,0.161,-1.539,,0.312,,,,,,,
embedded_backtest_4b3a83c43c185d65c42893d5bb0633df.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,,,,
embedded_backtest_d34b3bc78a0a34989828076aa5e21124.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-1.992,0.135,0,,0,,,,,,,
embedded_backtest_3d4751179b672fa23b0cefd6ba8eadae.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-1.992,0.135,0,,0,,,,,,,
embedded_backtest_7e6310147bb95fbf2c8bfb97fb0f167d.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.262,0.16,0,,0,,,,,,,
embedded_backtest_bfc10338d0b8d8b2e2a07c9ebb9c4904.html,,,,,0,0,,,,,,,2,0,0,,0.014,6.242,0,0,0,,0.747,0.006,-0.003,0.001,0,0.159,0.323,-2.204,,93.349,,,,,,,
embedded_backtest_db52387e5dc60682e3ec9b00eae6b214.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0.557,0.202,0,,0,,,,,,,
embedded_backtest_42dbddbdcf10630f00a0c228986b9b1e.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0.956,0.098,0,,0,,,,,,,
embedded_backtest_e57f3b5e86ef1b3e32199c9eff03a4cd.html,,,,,11.8,-0.567,,,,,,,45,0.46,-0.51,,-5.882,-1.188,77,23,0.91,,-31.273,-0.238,0.112,0.184,0.034,-1.814,0.218,-1.952,,11.831,,,,,,,
embedded_backtest_2515c53dcda3eff8e6d059e3829cd038.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.866,0.211,0,,0,,,,,,,
embedded_backtest_d342684702dd6819602f4f76ad75df0d.html,,,,,100.2,-0.155,,,,,,,1309,1.28,-1.97,,-100.24,-0.441,49,51,0.65,,0,-1.089,0.437,2.262,5.115,-0.534,2.262,-2.279,,0.102,,,,,,,
embedded_backtest_657fae3293383ce8b0a7febdd8e0348b.html,,,,,1.9,0,,,,,,,4,0.08,0,,0.093,0.117,0,100,0,,0.279,0,0.276,0.034,0.001,-0.105,0.088,0.014,,27.195,,,,,,,
embedded_backtest_2cb9f890dd82140dce5f20fd9b90df1c.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.364,0.162,0,,0,,,,,,,
embedded_backtest_e785c500120ae1950efa786752941165.html,,,,,29.3,0,,,,,,,9,24.92,0,,122.988,0.429,0,100,0,,6.278,0.047,0.07,0.117,0.014,0.039,0.357,0.717,,0.438,,,,,,,
embedded_backtest_d9615f4e0cef545a09c30dd7032dcc24.html,,,,,14.6,-0.666,,,,,,,220,0.14,-0.21,,-14.593,-2.021,80,20,0.67,,-58.389,-0.449,0.027,0.22,0.048,-2.445,0.255,-16.303,,0.004,,,,,,,
embedded_backtest_3e65a0a58b50138ef41e0aee990ebe1c.html,,,,,67.2,1.217,,,,,,,15,64.62,-30.72,,386.395,0.71,29,71,2.1,,29.244,0.367,0.115,0.524,0.275,0.621,0.528,3.249,,12.085,,,,,,,
embedded_backtest_7e4bd15fd7a3bfff47a91f4573aa330d.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-5.588,0.14,0,,0,,,,0,,,
embedded_backtest_c32db5c15d20f742a7c4b0c92356b2fc.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.474,0.177,0,,0,,,,0,,,
embedded_backtest_28614c491229b6394af0fc8fa8b7bfaf.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,,,
embedded_backtest_d004ed1e67d217ee7b2fc6ed19e3559c.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.407,0.162,0,,0,,,,0,,,
embedded_backtest_f323f9341200d020626098a443137726.html,,,,,16.3,0.117,,,,,,,644,1.01,-1.11,,49.264,0.901,42,58,0.91,,14.789,0.05,0.547,0.12,0.014,0.026,0.109,0.197,,38.404,,,,60.56,,,
embedded_backtest_1e94793bc3bc50c197c2736a77b2e330.html,,,,,15.1,-0.025,,,,,,,18,3.39,-1.17,,9.025,0.676,75,25,2.9,,19.04,-0.063,2.013,0.239,0.057,0.281,0.177,0.08,,37.86,,,,1.11,,,
embedded_backtest_37fd6982032732f44b2db3f142448ad3.html,,,,,50.1,0.167,,,,,,,130,7.87,-5.17,,43.036,0.286,54,46,1.52,,5.245,0,0,0.326,0.107,0.286,0.326,0,,1.07,,,,4.89,,,
embedded_backtest_7438ee36fed4b5934e1d5d228187af74.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-1.829,0.108,0,,0,,,,0,,,
embedded_backtest_f2b932e863c8c9a9bbdedfa7cf7b916e.html,,,,,2.3,0,,,,,,,1,0,0,,-1.614,-4.022,0,0,0,,-71.984,-0.108,0.913,0.159,0.025,-2.534,0.023,-0.699,,8.884,,,,19.54,,,
embedded_backtest_1578a85a414b12346175bcfafb46d678.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0.366,0.117,0,,0,,,,0,,,
embedded_backtest_67f0ecd679a1c3a6dce9735336418cc1.html,,,,,8.1,0.156,,,,,,,70,1.77,-1.29,,6.57,1.259,51,49,1.38,,35.95,0.166,1.073,0.211,0.044,1.181,0.146,0.247,,52.67,,,,4.01,,,
embedded_backtest_17cc0e98837c24df7584a57296190b06.html,,,,,62.4,1.033,,,,,,,1701,1.54,-0.64,,16893.097,0.652,41,59,2.43,,22.579,0.147,0.724,0.298,0.089,0.464,0.278,0.269,,0.089,,,,0.53,,,
embedded_backtest_0fb08db6cb15f805e25b78a7898472e8.html,,,,,8.1,0.156,,,,,,,70,1.77,-1.29,,6.57,1.22,51,49,1.38,,33.868,0.122,1.056,0.205,0.042,0.897,0.144,0.237,,52.079,,,,3.81,,,
embedded_backtest_808afcefec104f82b7240313eedbaf0f.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0.096,0.143,0,,0,,,,0,,,
embedded_backtest_b9f2e11571ad3b56e2681cd8b5dc8c74.html,,,,,5.5,-1,,,,,,,2,0,-4.99,,-4.99,-1.282,100,0,0,,-5.008,-0.033,0.018,0.027,0.001,0.389,0.2,-1.909,,0.003,,,,0.55,,,
embedded_backtest_6bb9f6f35a20ab68f53569e2acae1823.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-202.171,0.093,0,,0,,,,0,,,
embedded_backtest_671aeaef5158b1cdd4b17d661484c148.html,,,,,80.7,0,,,,,,,1,0,0,,-45.888,0.031,0,0,0,,-9.375,-0.029,0.442,0.4,0.16,-0.2,0.404,0.028,,0.179,,,,0.04,,,
embedded_backtest_90c55c4a096049e0c2de12b74e780f0f.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0.557,0.202,0,,0,,,,0,,,
embedded_backtest_2ab4f12a0a0a8d74bff680d984d660fa.html,,,,,0,0,,,,,,,1,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0.23,,,
embedded_backtest_36bf0446817aed6b649d85ebb779e866.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0.001,0.18,0,,0,,,,0,,,
embedded_backtest_f9d01eb06a9bf520890393d701681198.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-1.419,0.175,0,,0,,,,0,,,
embedded_backtest_edabc172b0872f58cdb48151f8c06713.html,,,,,35.7,0.06,,,,,,,922,4.38,-1.25,,26.499,0.582,77,23,3.51,,20.769,0.251,0.248,0.409,0.168,0.672,0.431,0.959,,25.956,,,,665.63,,,
embedded_backtest_61cf928470963d4d1cd72dd2055bbe7f.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1.095,0.162,0,,0,,,,0,,,
embedded_backtest_f77740f4d392677e45f20e0677b38502.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-21.597,0.111,0,,0,,,,0,,,
embedded_backtest_a2afc806ff71fee1667e03d7bd530872.html,,,,,0.2,-0.054,,,,,,,184,0.01,-0.01,,-0.108,-2.617,54,46,1.07,,-1.28,-0.009,-0.001,0.004,0,-2.714,0.158,6.976,,7.151,,,,0.03,,,
